"app_num"	"name"	"triggerIDs"	"actionIDs"	"id"	"installs_count"	"author"
"77"	"Get a notification when dinner is ready"	"['61']"	"['37']"	"ZaJ2BjzS"	"99"	"Home Connect Oven"
"78"	"When your oven reaches preheat temperature, blink my lights"	"['66']"	"['63']"	"EwAHL9u5"	"2"	"Home Connect Oven"
"79"	"Change your Philips Hue light color when your oven has finished preheating"	"['66']"	"['16']"	"b3ux8HY5"	"65"	"Home Connect Oven"
"80"	"Once your oven timer finishes, flash the kitchen lights and receive a notification!"	"['67']"	"['63', '37']"	"epsjFbMA"	"1"	"Home Connect Oven"
"81"	"Press a button to start your oven"	"['29']"	"['68']"	"arx7Q5Zb"	"0"	"Home Connect Oven"
"82"	"Make sure oven off when leave home."	"['13']"	"['64']"	"YzetZ7uT"	"0"	"Total Connect 2.0"
"83"	"Receive an SMS when dinner is ready"	"['61']"	"['7']"	"dk2HhGtR"	"14"	"Home Connect Oven"
"84"	"Press a button to turn on your oven"	"['29']"	"['65']"	"pBsGHJfp"	"0"	"Home Connect Oven"
"85"	"Turn off your oven when you leave home"	"['41']"	"['64']"	"JaYLqcTH"	"31"	"Home Connect Oven"
"86"	"If the oven is opened, then the light flashes"	"['69']"	"['63']"	"MDzjrgE2"	"0"	"Home Connect Oven"
"87"	"Blink Rudolph's nose when the cookies are ready"	"['67']"	"['63']"	"Z5spAr6g"	"4"	"Home Connect Oven"
"88"	"When your oven timer elapses, send yourself an email"	"['67']"	"['45']"	"jBRyh39q"	"0"	"Home Connect Oven"
"90"	"Let Homey speak when your oven has finished preheating"	"['66']"	"['71']"	"nDiuLKhv"	"23"	"Home Connect Oven"
"91"	"If your oven door has been opened, receive a notification"	"['69']"	"['37']"	"CfhyHTDZ"	"1"	"Home Connect Oven"
"92"	"If a device is turned on, then start to preheat your oven"	"['72']"	"['62']"	"citfURA9"	"0"	"Home Connect Oven"
"93"	"Turn off Home Connect devices if a smoke alarm is detected"	"['73']"	"['64', '74']"	"BP4wBtDu"	"0"	"iHaus smoke detector"
"94"	"Start your favorite song on your Sonos when dinner is ready"	"['61']"	"['2']"	"KwECdAx9"	"0"	"Home Connect Oven"
"95"	"When you turn on your oven, change the color of your lights"	"['75']"	"['16']"	"SS3kfLxQ"	"0"	"Home Connect Oven"
"96"	"Change the colors of your light when you close your oven door"	"['76']"	"['16']"	"pKv2xEPX"	"0"	"Home Connect Oven"
"97"	"When your oven has finished, then set a scene with your lights"	"['61']"	"['77']"	"ngtSGyXY"	"0"	"Home Connect Oven"
"98"	"When the oven timer elapses, change the lighting scene in your kitchen"	"['67']"	"['77']"	"rQtgcZxW"	"0"	"Home Connect Oven"
"99"	"Turn on ambient light of your hood when your oven has finished preheating"	"['66']"	"['78']"	"fpk6b8z4"	"18"	"Home Connect Hood"
"100"	"If your Nest Protect smoke alarm detects an emergency, then turn off your oven"	"['79']"	"['64']"	"BPjvpQ6N"	"38"	"Home Connect Oven"
"102"	"Let your kids know when the Christmas cookies are ready with all-time favorite Christmas songs"	"['67']"	"['81']"	"VmtcxJES"	"1"	"Home Connect Oven"
"103"	"When you open the door to your oven after it has preheated, play your favorite song on your Sonos"	"['69']"	"['2']"	"DqhcfmYH"	"0"	"Home Connect Oven"
"104"	"Once your oven timer finishes, flash the kitchen lights and receive a notification!"	"['61']"	"['63', '37']"	"dw8SuPgB"	"23"	"loganlanethompson"
"106"	"Start your favorite song on Sonos speaker when your dishwasher cycle is finished"	"['85']"	"['2']"	"ngVDh7qK"	"8"	"Home Connect Dishwasher"
"108"	"Tell Google Assistant to start your favorite dishwasher program"	"['27']"	"['86']"	"iw4nV5j6"	"305"	"Home Connect Dishwasher"
"109"	"Blink your Philips Hue lights when your dishwasher cycle is complete"	"['85']"	"['63']"	"VyU8YDsF"	"200"	"Home Connect Dishwasher"
"111"	"Get a notification when your dishwasher cycle is done"	"['85']"	"['37']"	"iWnrc7LS"	"193"	"Home Connect Dishwasher"
"112"	"MiHome turn on at sunset"	"['44']"	"['87']"	"Dw67cTvp"	"329"	"antreid"
"113"	"Switch your Mi|Home adapter ON everyday at sunset"	"['44']"	"['88']"	"DmECzwrR"	"220"	"liban1992"
"114"	"MiHome sunrise trigger (Group)"	"['89']"	"['90']"	"yUM6CQve"	"41"	"fidge73"
"115"	"Turn off Energenie device every day at specific time"	"['23']"	"['91']"	"r46Zs3Mh"	"346"	"stealmysoda"
"116"	"Turn Off MiHome group at regular time & day"	"['92']"	"['90']"	"UAeGZcXp"	"179"	"antreid"
"117"	"Switch your Mi|Home adapter ON everyday at 9AM"	"['23']"	"['88']"	"GPbh7WDa"	"15"	"liban1992"
"118"	"Switch your Mi|Home adapter ON everyday at sunrise"	"['89']"	"['88']"	"vfrje246"	"12"	"liban1992"
"119"	"Switch your Mi|Home adapter OFF everyday at sunrise"	"['89']"	"['91']"	"tKHvQb59"	"43"	"liban1992"
"120"	"Turn on the light when motion is detected"	"['93']"	"['58']"	"s9zrWLXf"	"1"	"WiZ"
"121"	"Switch my Appliance on"	"['29']"	"['88']"	"ECM6nUQ4"	"583"	"liban1992"
"122"	"Switch my appliance off"	"['29']"	"['91']"	"H2FqrzfJ"	"357"	"liban1992"
"123"	"Switch off every hour at 15 past"	"['94']"	"['91']"	"nfgbBHn6"	"4"	"liban1992"
"124"	"If tado is in away mode, switch off MiHome device"	"['95']"	"['91']"	"aJ9dTi43"	"3"	"giouk"
"125"	"Switch your Mi|Home adapter OFF everyday at sunset"	"['44']"	"['91']"	"B8cHWdFU"	"5"	"liban1992"
"126"	"Switch your Mi|Home adapter ON whenever an event starts"	"['96']"	"['88']"	"HG6dfUKL"	"6"	"liban1992"
"127"	"Switch your Mi|Home adapter ON when the temperature falls below 10°C"	"['26']"	"['88']"	"mgdbmBYt"	"6"	"liban1992"
"128"	"Today is a public holiday! Let me sleep in"	"['96']"	"['97']"	"iXvbei9E"	"57"	"LIVISI Home"
"129"	"Tell LIVISI Home that I'm away by using my location"	"['41']"	"['98']"	"HznLcCrA"	"212"	"LIVISI Home"
"130"	"Tell LIVISI Home that I'm home by using my location"	"['34']"	"['97']"	"CAtesU2b"	"240"	"LIVISI Home"
"131"	"I'm home! Use the Button widget to notify LIVISI Home"	"['29']"	"['97']"	"M639cECb"	"79"	"LIVISI Home"
"132"	"Tell LIVISI Home that it's stormy!"	"['99']"	"['97']"	"CmGK2Lqu"	"48"	"LIVISI Home"
"133"	"I'm away! Use the Button widget to notify LIVISI Home."	"['29']"	"['98']"	"T3tsvqb7"	"54"	"LIVISI Home"
"134"	"Vacation ends! Let LIVISI Home know that my vacation is over"	"['100']"	"['98']"	"JPxeHkc8"	"22"	"LIVISI Home"
"135"	"Vacation starts! Let LIVISI Home know that my vacation starts"	"['100']"	"['97']"	"UhiembfU"	"21"	"LIVISI Home"
"136"	"Deutsch | Beim betreten der Wohnung mit NUKI Schloss wird ein Innogy Licht/Steckdose eingeschaltet"	"['101']"	"['97']"	"vKtkjh68"	"13"	"tomtel"
"137"	"Unset state in Livisi Home, when robot mower Robolinho® stops mowing"	"['102']"	"['98']"	"gzM4BJR3"	"0"	"AL-KO Smart Garden"
"138"	"Set a state in Livisi Home, when robot mower Robolinho® starts mowing"	"['103']"	"['97']"	"yEsh27dr"	"0"	"AL-KO Smart Garden"
"139"	"Launch a scenario when I leave my home"	"['41']"	"['104']"	"LKrHRx8g"	"94"	"Home + Control / Legrand - BTicino"
"140"	"Every day at a specifed hour, close my shutter"	"['23']"	"['105']"	"YXCvBSYc"	"45"	"Home + Control / Legrand - BTicino"
"141"	"Ok google, baisse les volets roulants"	"['27']"	"['106']"	"N4yP7BHb"	"271"	"Home + Control / Legrand - BTicino"
"142"	"Ok google, je pars"	"['27']"	"['104']"	"N5SxWhRX"	"100"	"Home + Control / Legrand - BTicino"
"143"	"When I leave home, turn off my Philips Hue lights"	"['107']"	"['24']"	"B6AVa5tT"	"44"	"Home + Control / Legrand - BTicino"
"144"	"Tell Google Assistant to start your favorite washer program"	"['27']"	"['108']"	"JEr4aiWB"	"50"	"Home Connect Washer"
"145"	"Blink your Philips Hue lights when your washer cycle is complete"	"['109']"	"['63']"	"LCsbZRiX"	"326"	"Home Connect Washer"
"147"	"Get a notification when your laundry is done"	"['109']"	"['37']"	"Bj4KQduS"	"226"	"Home Connect Washer"
"148"	"Add a new event to your Google Calendar when starting your washer"	"['110']"	"['111']"	"v2YPj9tF"	"54"	"Home Connect Washer"
"149"	"Play music when your laundry is done"	"['109']"	"['112']"	"W4nBfzFx"	"50"	"Home Connect Washer"
"150"	"When your washer is complete, change the color of your lights"	"['109']"	"['16']"	"LmWvabJU"	"1"	"Home Connect Washer"
"151"	"Pause the washer for reload"	"['29']"	"['113']"	"CtgmRBkJ"	"15"	"Home Connect Washer"
"152"	"Blink your Philips Hue lights when your dryer cycle is complete"	"['114']"	"['63']"	"YWyG4wAL"	"150"	"Home Connect Dryer"
"154"	"Get a notification when the lint filter is full"	"['115']"	"['37']"	"ncpvtHk6"	"211"	"Home Connect Dryer"
"155"	"Get a notification when the condensate container is full"	"['116']"	"['37']"	"pcSpy5t8"	"109"	"Home Connect Dryer"
"156"	"Tell Google Assistant to turn off your dryer"	"['27']"	"['117']"	"kdA32wNn"	"67"	"Home Connect Dryer"
"157"	"Get notified when dryer cycle ends"	"['114']"	"['16', '37']"	"AEs8ZRdz"	"10"	"Home Connect Dryer"
"159"	"Play music when your dryer cycle is done"	"['114']"	"['112']"	"aF2Lt3Bv"	"20"	"Home Connect Dryer"
"160"	"Resume Home Connect Dryer when #OhmHour ends"	"['119']"	"['120']"	"JuSqfjBF"	"0"	"OhmConnect"
"162"	"Get an SMS when your dryer cycle is complete"	"['114']"	"['7']"	"Cz6G2VZh"	"12"	"Home Connect Dryer"
"163"	"Pause Home Connect Dryer when #OhmHour starts"	"['122']"	"['120']"	"wjy84Hf7"	"0"	"OhmConnect"
"164"	"Get a notification when your dryer cycle is done"	"['114']"	"['37']"	"mrMRJVTH"	"128"	"Home Connect Dryer"
"165"	"Start Home Connect dryer when CO2 intensity is lowest"	"['123']"	"['124']"	"neicqEBW"	"3"	"Watts"
"166"	"Fluff and freshen your clothes while you get ready for work"	"['92']"	"['124']"	"XSirN3Ek"	"0"	"Home Connect Dryer"
"167"	"Turn on ambient light of your hood when your dryer cycle is done"	"['114']"	"['78']"	"wxLrgZDH"	"1"	"Home Connect Hood"
"168"	"Add a new event to your Google Calendar when starting your dryer"	"['125']"	"['111']"	"BG6Rfguz"	"13"	"Home Connect Dryer"
"169"	"Tell Google Assistant to start your favorite automatic dryer program"	"['27']"	"['126']"	"T6TUtSHq"	"18"	"Home Connect Dryer"
"170"	"Press your Flic Button to make your favorite coffee"	"['127']"	"['128']"	"NHDhRMia"	"0"	"Home Connect Coffee Machine"
"171"	"Press your Flic button to turn on your coffee machine"	"['127']"	"['129']"	"MbThmfDx"	"0"	"Home Connect Coffee Machine"
"172"	"Turn on your coffee machine every morning when you wake up"	"['92']"	"['129']"	"eAZuKhvG"	"237"	"Home Connect Coffee Machine"
"173"	"Turn on the coffee machine"	"['29']"	"['129']"	"sJkUDiVT"	"285"	"Home Connect Coffee Machine"
"174"	"Tell Google Assistant to prepare your favorite coffee"	"['27']"	"['128']"	"RtEWH6si"	"252"	"Home Connect Coffee Machine"
"175"	"Turn on the light if motion is detected"	"['130']"	"['58']"	"Re4AurTM"	"0"	"WiZ"
"177"	"Record a video from D-Link connected home camera"	"['132']"	"['133']"	"tn458hPA"	"3"	"Knocki"
"178"	"Take a snapshot from D-Link connected home camera"	"['132']"	"['134']"	"VefAR8Fq"	"2"	"Knocki"
"179"	"Send an event to Angelcam when D-link camera detects sound"	"['135']"	"['136']"	"QLbyn9Cm"	"0"	"Angelcam"
"180"	"Send an event to Angelcam when D-link camera detects motion"	"['130']"	"['136']"	"dTqyet3F"	"0"	"Angelcam"
"181"	"Record a video clip on your D-link camera when Ring is pressed"	"['137']"	"['133']"	"DMpBwfYU"	"2"	"Ring"
"182"	"Take Snapshot from D Link Connected Camera on motion detection"	"['138']"	"['134']"	"h9Gejap4"	"0"	"ThingaOS"
"184"	"Receive a notification if your DLink camera detects a sound"	"['135']"	"['37']"	"gHRUXM2u"	"316"	"dlink"
"187"	"Turn on the lights when you get home"	"['34']"	"['142']"	"a3hjn42f"	"11"	"Noon Home"
"188"	"Turn on your LIFX bulbs when you turn on a scene"	"['143']"	"['144']"	"NbCgU2VW"	"1"	"Noon Home"
"189"	"Turn off your LIFX bulbs when you turn off a scene"	"['143']"	"['145']"	"kLjWuEN7"	"0"	"Noon Home"
"190"	"Turn on your Noon lights everyday at a certain time"	"['23']"	"['146']"	"tQkd4ebg"	"3"	"Noon Home"
"191"	"Control Hunter Douglas blinds when you turn on a scene"	"['143']"	"['147']"	"EeARQgUr"	"0"	"Noon Home"
"192"	"Turn on your Philips Hue bulbs when you turn on a scene"	"['143']"	"['59']"	"RFZjLcVt"	"4"	"Noon Home"
"193"	"Turn off your Philips Hue lights when you turn off a scene"	"['143']"	"['24']"	"TUwc2ynu"	"5"	"Noon Home"
"194"	"Get an email when the hood carbon filter is nearly saturated"	"['148']"	"['45']"	"m5JFUgZb"	"22"	"Home Connect Hood"
"195"	"Turn on ambient light of your hood on a special day"	"['149']"	"['78']"	"J6Vp2Wsu"	"6"	"Home Connect Hood"
"196"	"Tell Google Assistant to turn off your hood"	"['27']"	"['74', '150']"	"Bt8HQfDT"	"70"	"Home Connect Hood"
"197"	"If the Temperature rises above a value Dim your HALO Home Lights"	"['8']"	"['151']"	"kvsK4ArR"	"0"	"HALO Home"
"198"	"Turn OFF your HALO Home lights automatically at Sunrise"	"['89']"	"['152']"	"atyZc3WH"	"4"	"HALO Home"
"199"	"If you Exit an area Dim your HALO Home Lights"	"['41']"	"['151']"	"SHLRBEcC"	"2"	"HALO Home"
"200"	"Turn OFF your HALO Home lights with one tap on your phone"	"['29']"	"['152']"	"b4qYQu7T"	"30"	"HALO Home"
"201"	"If you Enter an area Dim your HALO Home Lights."	"['34']"	"['151']"	"dNDMLh7A"	"3"	"HALO Home"
"202"	"If you Enter an area Turn ON your HALO Home Lights"	"['34']"	"['153']"	"ubsWN8rZ"	"16"	"HALO Home"
"203"	"If you Exit an area Turn OFF your HALO Home Lights"	"['41']"	"['152']"	"SDsXaHcS"	"10"	"HALO Home"
"204"	"Every day at the same time DIM your HALO Home lights"	"['23']"	"['151']"	"nLeBW4Qc"	"3"	"HALO Home"
"205"	"Turn ON your HALO Home lights automatically at Sunset"	"['44']"	"['153']"	"EtEXum9L"	"3"	"HALO Home"
"206"	"Turn ON your HALO Home Scene with one tap on your phone"	"['29']"	"['154']"	"ZYqpahsv"	"16"	"HALO Home"
"207"	"If the Temperature drops below a value Dim your HALO Home Lights"	"['26']"	"['151']"	"XknGCFdp"	"0"	"HALO Home"
"208"	"Every Day at the same time set the color of your HALO Home Lights"	"['23']"	"['155']"	"NRj4M2Xs"	"1"	"HALO Home"
"210"	"Turn Philips Hue lights off in NHC All Off"	"['20']"	"['24']"	"JyW4neDJ"	"21"	"Niko Home Control"
"211"	"Close blinds to prevent overheating"	"['158']"	"['159']"	"HfKpHz63"	"1"	"Niko Home Control"
"213"	"Activate your BeoLiving scene with Niko Home Control"	"['20']"	"['160']"	"AQZ7RrvY"	"1"	"Niko Home Control"
"214"	"Turn your audio and TV appliances off while activating your Niko Home Control routine"	"['20']"	"['161']"	"AEQvpz9d"	"22"	"Niko Home Control"
"215"	"Clean your house when activating all-off"	"['20']"	"['22']"	"LpNvb95c"	"7"	"Niko Home Control"
"217"	"Get notified by E-mail when a routine is activated"	"['20']"	"['45']"	"rEzpfaX2"	"13"	"Niko Home Control"
"218"	"Activate your light when someone rings your doorbell"	"['137']"	"['163']"	"PAdPBgm7"	"4"	"Niko Home Control"
"219"	"Run your dishwasher on solar energy with Niko Home Control"	"['164']"	"['86']"	"DAJUBR7F"	"0"	"Niko Home Control"
"220"	"Turn your  lights on when your Arlo camera detects movement"	"['165']"	"['163']"	"W7Bh3c8g"	"0"	"Niko Home Control"
"221"	"Close your blinds when temperature rises to prevent overheating"	"['166']"	"['167']"	"nzmWiyA3"	"0"	"Niko Home Control"
"224"	"Deactivate your alarm when using your Niko Home Control All-off button"	"['20']"	"['170']"	"ENBzEwrC"	"0"	"Niko Home Control"
"225"	"Turn your Tado thermostat of while activating Niko Home Control routine"	"['20']"	"['171']"	"Gb62TGte"	"1"	"Niko Home Control"
"226"	"Turn your Daikin air conditioning off by using Niko Home Control routines"	"['20']"	"['172']"	"jvpDue5s"	"7"	"Niko Home Control"
"228"	"Close your Niko Home Control blinds when temperature rises on your Tado thermostat"	"['158']"	"['167']"	"jaUnvKiy"	"0"	"Niko Home Control"
"230"	"Turn your Philips Hue bulbs off when activating your Niko Home Control all-off"	"['20']"	"['24']"	"iiGnYktf"	"7"	"Niko Home Control"
"236"	"Turn on my Roomba when I leave the house"	"['177']"	"['22']"	"QmBtAS7f"	"4"	"Gira Smart Home"
"237"	"Switch on the hallway light when I unlock my Nuki Smart Lock"	"['101']"	"['178']"	"P52z4iYy"	"1"	"Gira Smart Home"
"239"	"Turn on a light when I press Logitec Pop"	"['180']"	"['178']"	"H5Gi83X2"	"0"	"Gira Smart Home"
"242"	"Turn on a faint light when I get out of bed"	"['183']"	"['184']"	"xnKm54YR"	"0"	"Gira Smart Home"
"243"	"Turn on the coffee machine when I switch on a device"	"['185']"	"['129']"	"wZrCnLzT"	"2"	"Gira Smart Home"
"244"	"Turn off my Philips hue lights when I leave the house"	"['177']"	"['24']"	"jsmVpQXv"	"0"	"Gira Smart Home"
"246"	"Enhance my Gira Smart Home Scenes with Philips Hue Scenes"	"['187']"	"['77']"	"X3UJY5zQ"	"3"	"Gira Smart Home"
"249"	"Send an SMS when you start cooking"	"['190']"	"['7']"	"NKMu6XxD"	"1"	"Home Connect Cooktop"
"250"	"Blink the lights when your cooktop timer has elapsed"	"['191']"	"['63']"	"ufANTaPC"	"14"	"Home Connect Cooktop"
"251"	"Change the color of your hood's light when your cooktop timer has elapsed"	"['191']"	"['78']"	"KVTtRgmy"	"14"	"Home Connect Cooktop"
"253"	"Blink the lights when the cooktop child lock is deactivated"	"['192']"	"['63']"	"kXtTSc8Y"	"0"	"Home Connect Cooktop"
"254"	"Get a notification when your cooking sensor battery is empty"	"['193']"	"['37']"	"wBgUi8e5"	"15"	"Home Connect Cooktop"
"256"	"Tell your friends by the fire place outside when you start heating the mulled wine"	"['190']"	"['7']"	"wQqpu28y"	"0"	"Home Connect Cooktop"
"263"	"Tell Google Assistant to activate Super Freezing mode"	"['27']"	"['199']"	"MtWfarmw"	"21"	"Home Connect Fridge Freezer"
"264"	"Receive a notification if freezer temperature is too high"	"['200']"	"['37']"	"Sq52Ykrb"	"60"	"Home Connect Fridge Freezer"
"265"	"Receive a notification if freezer door is left open too long"	"['201']"	"['37']"	"MtE5uCSU"	"68"	"Home Connect Fridge Freezer"
"266"	"Activate Super Cooling mode"	"['29']"	"['202']"	"DR3ANX4m"	"14"	"Home Connect Fridge Freezer"
"267"	"Activate Super Freezing mode"	"['29']"	"['199']"	"wpenrgtQ"	"7"	"Home Connect Fridge Freezer"
"269"	"Set my Netatmo thermostat to away when the home is empty"	"['204']"	"['205']"	"ptuHrYMg"	"0"	"Smart Home Solution"
"270"	"Turn on favourite Sonos playlist when someone arrives home"	"['206']"	"['2']"	"FqVsJQK2"	"1"	"Smart Home Solution"
"271"	"Start cleaning when nobody is home"	"['204']"	"['207']"	"JBafnR67"	"0"	"Smart Home Solution"
"273"	"Pause Sonos when you leave"	"['204']"	"['209']"	"kftxvuWC"	"1"	"Smart Home Solution"
"274"	"Brew coffee when we wake up"	"['210']"	"['211']"	"wDkQJ59M"	"0"	"Smart Home Solution"
"275"	"Turn on a device with one click"	"['29']"	"['212']"	"mhreXwSp"	"7"	"Smart Home Solution"
"276"	"Turn off a device with one click"	"['29']"	"['213']"	"JPaLDsC7"	"5"	"Smart Home Solution"
"277"	"Stop cleaning when someone is home"	"['206']"	"['214']"	"MWXa9rq7"	"0"	"Smart Home Solution"
"278"	"Use Google Assistant to turn a device on"	"['27']"	"['212']"	"mDiKpUR5"	"1"	"Smart Home Solution"
"279"	"Use Google Assistant to turn a device off"	"['27']"	"['213']"	"ugNWMaJL"	"2"	"Smart Home Solution"
"280"	"Get a notification when motion is detected"	"['208']"	"['37']"	"zLsM2GcZ"	"4"	"Smart Home Solution"
"282"	"If all user left home then close all blinds"	"['204']"	"['216']"	"hbYTFGUu"	"1"	"Smart Home Solution"
"283"	"Turn off my Wemo switch when the home is empty"	"['204']"	"['217']"	"pweUsATX"	"0"	"Smart Home Solution"
"286"	"When Nest Protect detects a smoke alarm emergency, turn on a light"	"['79']"	"['212']"	"iTqakUcM"	"1"	"Smart Home Solution"
"306"	"Tell Google Assistant to resume the active program"	"['27']"	"['235']"	"RmZPnCdL"	"7"	"Home Connect Roxxter"
"307"	"Blink your Philips Hue lights when your Roxxter starts"	"['236']"	"['63']"	"ryscmXEA"	"4"	"Home Connect Roxxter"
"308"	"Add the Roxxter's cleaning schedule to your Google calendar"	"['236']"	"['111']"	"Tx85Csdi"	"0"	"Home Connect Roxxter"
"310"	"Play music when starting to prepare a recipe"	"['237']"	"['112']"	"AK83aeq5"	"0"	"Home Connect Cookit"
"311"	"Blink your Philips Hue lights when dinner is ready"	"['238']"	"['63']"	"dhamReQZ"	"10"	"Home Connect Cookit"
"312"	"Get a notification when dinner is ready"	"['238']"	"['37']"	"tkyUgMhN"	"5"	"Home Connect Cookit"
"313"	"Turn off the hood when dinner is ready"	"['238']"	"['74']"	"Lw5WFKyZ"	"0"	"Home Connect Cookit"
"314"	"Let Homey speak when your dinner is ready"	"['238']"	"['71']"	"KA59FtJu"	"0"	"Home Connect Cookit"
"316"	"Play a favorite on your Sonos when dinner is ready"	"['238']"	"['2']"	"gJypGtsX"	"0"	"Home Connect Cookit"
"317"	"Turn on the hood when when starting to prepare a recipe"	"['240']"	"['241']"	"iv7EzFRH"	"0"	"Home Connect Cookit"
"318"	"Change your Philips Hue light color when dinner is ready"	"['238']"	"['16']"	"iVkmGusL"	"1"	"Home Connect Cookit"
"319"	"Turn on the ambient light of your hood when meal is ready"	"['238']"	"['78']"	"n52uyXNr"	"0"	"Home Connect Cookit"
"321"	"Close SOMA shades at sunset"	"['44']"	"['242']"	"GbPVCu2a"	"4"	"SOMA Smart Home"
"322"	"Open SOMA shades at sunrise"	"['89']"	"['242']"	"M9tEnDwH"	"2"	"SOMA Smart Home"
"323"	"Control your SOMA shades with Flick"	"['127']"	"['242']"	"s3qxr8fX"	"2"	"SOMA Smart Home"
"324"	"Close shades on a sunny day"	"['243']"	"['242']"	"ZfegNnqX"	"0"	"SOMA Smart Home"
"325"	"Close SOMA shades when it gets dark"	"['244']"	"['242']"	"B92fbtg8"	"0"	"SOMA Smart Home"
"326"	"Close SOMA shades when it gets too hot"	"['245']"	"['242']"	"e9QjVHDx"	"1"	"SOMA Smart Home"
"327"	"Trigger Homey flow with Google Assistant simple phrase"	"['27']"	"['246']"	"kfXd4mR7"	"551"	"burn4cid"
"328"	"Geofencing for Homey, Trigger flow on entering"	"['34']"	"['246']"	"XuGa6fv8"	"585"	"burn4cid"
"329"	"Geofencing for Homey, Trigger flow on exiting"	"['41']"	"['246']"	"dBaKeL3m"	"338"	"burn4cid"
"331"	"Hello Homey, i'm here!"	"['47']"	"['246']"	"AEKxFB7n"	"145"	"ruudje007"
"333"	"Trigger homey on motion detected"	"['165']"	"['249']"	"Yn8artFB"	"48"	"ifttt_deleted_users"
"336"	"Let Homey act as your personal assistant"	"['248']"	"['252']"	"TXrVyc9b"	"0"	"Homey"
"337"	"Let Homey speak when your laundry is done"	"['109']"	"['71']"	"J2vTFdBq"	"31"	"Home Connect Washer"
